id_vizita,timestamp,id_vizitator,id_magazin,discount
59310,2016-07-16 01:39:18,31765,3,601
59311,2016-11-23 14:23:07,31783,1,354
59312,2016-05-15 09:10:56,25180,4,677
59313,2016-02-14 18:58:55,31702,3,657
59314,2016-12-27 15:40:09,2499,5,213
59315,2016-11-30 05:23:00,13605,3,424
59316,2016-07-28 03:09:17,23619,5,115
59317,2016-06-28 17:56:41,1871,3,575
59318,2016-05-28 09:45:31,28945,2,-1
59319,2016-03-03 22:41:43,16946,4,244
59320,2016-10-26 17:26:59,11993,4,823
59321,2016-02-10 18:20:24,28984,4,549
59322,2016-03-05 20:14:24,31479,2,33
59323,2016-12-05 11:25:49,12025,1,457
59324,2016-08-04 16:31:25,8801,4,491
59325,2016-02-03 19:48:22,28480,1,689
59326,2016-01-15 07:03:30,27508,1,511
59327,2016-06-19 17:36:00,542,4,394
59328,2016-11-02 20:42:1,10731,4,323
59329,2016-08-29 20:52:26,21806,5,538
59330,2016-03-10 04:58:25,1177,3,527
59331,2016-05-07 20:41:32,4884,2,851
59332,2016-02-07 03:23:16,10336,4,563
59333,2016-04-18 08:01:23,12839,4,498
59334,2016-06-03 17:34:18,20895,1,63
59335,2016-10-26 18:20:10,25035,2,128
59336,2016-02-28 19:03:49,8265,5,-1
59337,2016-01-11 00:29:57,8536,5,329
59338,2016-04-25 10:33:29,1406,3,323
59339,2016-04-28 21:07:29,11496,2,-1
59340,2016-05-24 06:18:35,20342,5,677
59341,2016-01-06 05:41:58,27774,4,977
59342,2016-08-07 08:44:13,15864,5,155
59343,2016-01-09 10:45:07,21148,1,769
59344,2016-10-30 04:03:47,31776,3,298
59345,2016-09-13 17:16:23,17806,4,164
59346,2016-07-12 10:32:34,20789,4,218
59347,2016-10-20 21:12:38,29318,3,396
59348,2016-08-19 13:11:58,11550,5,156
59349,2016-04-19 08:53:44,8965,2,105
59350,2016-03-16 23:56:13,15457,4,-1
59351,2016-11-07 22:52:11,31407,5,959
59352,2016-08-19 23:38:59,1931,2,577
59353,2016-01-26 16:01:06,28834,4,-1
59354,2016-07-28 23:56:1,15963,5,78
59355,2016-01-14 19:49:28,30733,3,969
59356,2016-04-14 03:59:03,15622,1,84
59357,2016-12-05 07:42:5,20320,5,792
59358,2016-12-16 18:00:11,9558,4,316
59359,2016-05-24 03:59:56,22111,5,224
59360,2016-05-25 02:36:09,12873,5,867
59361,2016-02-17 02:04:32,6723,5,-1
59362,2016-12-09 21:56:54,31028,3,219
59363,2016-11-03 14:03:05,29483,4,333
59364,2016-11-13 17:21:51,3489,5,916
59365,2016-06-18 05:25:00,28309,5,-1
59366,2016-06-28 16:00:46,20474,5,358
59367,2016-11-02 00:12:51,15986,2,887
59368,2016-08-01 21:42:00,10507,1,62
59369,2016-02-22 12:59:58,27796,4,317
59370,2016-04-10 18:10:03,2162,5,751
59371,2016-01-19 23:46:40,7080,3,-1
59372,2016-08-21 05:58:3,14023,1,598
59373,2016-10-24 17:26:36,23310,1,733
59374,2016-04-21 03:41:39,24568,2,-1
59375,2016-04-23 04:00:32,10939,2,122
59376,2016-01-12 23:58:07,20083,1,699
59377,2016-06-07 16:00:36,13331,2,883
59378,2016-01-25 21:31:11,12856,4,258
59379,2016-12-17 21:51:45,16054,1,96
59380,2016-01-31 19:15:44,15261,3,54
59381,2016-08-02 19:56:24,13587,5,856
59382,2016-09-12 19:44:5,4852,5,161
59383,2016-08-16 00:56:2,9802,1,868
59384,2016-10-06 12:14:45,1302,1,-1
59385,2016-09-03 18:00:36,3557,4,115
59386,2016-08-26 22:17:24,17327,5,83
59387,2016-08-22 19:42:2,18780,1,3
59388,2016-05-22 17:23:21,25743,3,258
59389,2016-10-05 18:58:28,26216,1,682
59390,2016-12-07 04:24:34,7456,1,543
59391,2016-01-02 15:04:23,10621,4,445
59392,2016-02-28 12:30:2,14701,1,556
59393,2016-05-22 16:58:59,14882,3,-1
59394,2016-11-11 21:32:03,27000,2,194
59395,2016-06-03 08:01:00,27101,5,906
59396,2016-03-13 19:28:51,29364,4,493
59397,2016-06-22 06:52:26,15146,5,-1
59398,2016-01-04 13:31:55,1013,2,364
59399,2016-03-06 04:02:3,14365,3,771
59400,2016-12-31 23:07:26,4952,4,925
59401,2016-07-16 16:34:59,5572,5,861
59402,2016-11-24 05:11:3,14584,2,346
59403,2016-12-23 05:39:10,24329,4,829
59404,2016-05-08 05:31:28,976,5,-1
59405,2016-12-11 10:43:30,8399,4,-1
59406,2016-10-28 11:33:31,13883,1,121
59407,2016-05-22 13:32:12,20017,1,934
59408,2016-02-07 18:28:21,3863,2,-1
59409,2016-05-12 13:43:54,18876,3,201
59410,2016-03-16 17:13:06,24241,4,162
59411,2016-09-29 23:09:44,6843,5,278
59412,2016-06-10 05:13:58,24543,3,72
59413,2016-11-03 08:46:43,29910,4,141
59414,2016-07-26 15:38:10,30618,4,205
59415,2016-03-21 03:01:3,10286,5,683
59416,2016-08-05 11:08:14,11035,2,917
59417,2016-11-18 03:01:41,25952,5,603
59418,2016-06-27 22:01:18,25185,4,-1
59419,2016-09-01 07:08:51,1652,2,637
59420,2016-05-08 03:11:25,28138,1,274
59421,2016-08-06 09:34:3,5516,2,966
59422,2016-08-15 16:13:27,739,2,516
59423,2016-04-13 16:32:17,12001,2,283
59424,2016-01-13 22:03:57,10450,3,418
59425,2016-09-27 20:47:35,13014,2,235
59426,2016-01-29 02:33:54,17269,3,907
59427,2016-06-07 21:57:10,10906,3,-1
59428,2016-02-10 17:35:05,29572,3,205
59429,2016-06-29 04:36:22,4314,1,657
59430,2016-05-10 09:29:41,437,1,462
59431,2016-03-03 20:18:04,13846,1,191
59432,2016-12-08 20:57:57,31630,5,366
59433,2016-04-12 18:33:12,1927,4,894
59434,2016-04-26 18:23:52,21396,5,516
59435,2016-10-04 10:40:4,17319,2,505
59436,2016-09-30 01:50:44,26680,1,795
59437,2016-07-04 07:19:27,22342,1,-1
59438,2016-07-12 12:50:11,26991,3,322
59439,2016-03-20 08:03:44,9856,2,917
59440,2016-05-23 16:15:37,21400,5,-1
59441,2016-01-01 22:46:55,21827,2,886
59442,2016-09-29 08:57:34,7139,3,706
59443,2016-05-11 08:16:08,1016,3,911
59444,2016-12-14 12:29:53,7953,5,962
59445,2016-04-01 05:19:01,21398,1,506
59446,2016-03-27 22:46:50,27539,2,-1
59447,2016-12-11 11:53:40,3737,5,87
59448,2016-11-06 20:55:00,29364,3,66
59449,2016-11-04 02:42:13,24824,4,678
59450,2016-02-02 22:27:16,25847,5,685
59451,2016-08-26 07:29:12,21276,3,297
59452,2016-10-08 18:32:36,18940,1,-1
59453,2016-07-01 04:27:02,7981,3,501
59454,2016-08-09 13:39:28,25347,1,339
59455,2016-04-20 07:18:26,10552,2,853
59456,2016-04-06 13:27:33,22165,3,279
59457,2016-11-29 18:59:01,23372,1,449
59458,2016-07-04 15:37:07,20997,3,741
59459,2016-05-08 18:36:50,28002,1,619
59460,2016-08-08 08:41:0,11610,1,979
59461,2016-02-13 22:48:10,4901,1,853
59462,2016-08-23 14:17:53,6337,1,638
59463,2016-01-06 01:28:10,2938,5,947
59464,2016-02-23 13:28:48,31204,2,122
59465,2016-08-15 22:06:25,31016,3,807
59466,2016-07-04 00:40:54,11491,4,805
59467,2016-06-25 10:39:19,21884,1,232
59468,2016-03-22 23:41:4,15999,5,396
59469,2016-06-05 15:11:29,10157,2,972
59470,2016-12-26 23:05:10,21368,5,-1
59471,2016-08-30 15:21:40,26686,4,241
59472,2016-04-02 13:57:27,9506,2,91
59473,2016-05-02 15:15:37,14054,4,385
59474,2016-06-17 10:50:43,18512,2,861
59475,2016-06-26 09:53:03,14393,5,456
59476,2016-08-27 23:16:08,7447,3,704
59477,2016-03-28 04:07:04,17062,1,32
59478,2016-06-07 21:41:21,7525,5,219
59479,2016-05-02 19:39:43,16854,1,679
59480,2016-12-03 05:41:57,3798,2,8
59481,2016-12-19 04:32:14,17429,4,129
59482,2016-09-29 01:35:06,12093,3,52
59483,2016-06-06 19:31:54,9068,2,774
59484,2016-01-10 23:38:12,1919,5,113
59485,2016-03-07 15:55:48,3355,3,398
59486,2016-07-02 19:45:44,1459,2,244
59487,2016-12-11 11:11:39,15961,3,-1
59488,2016-04-24 12:13:04,14344,3,882
59489,2016-03-12 00:15:59,26484,2,607
59490,2016-10-18 16:05:29,5589,1,746
59491,2016-07-16 12:26:01,13509,4,644
59492,2016-10-27 05:16:00,6864,2,256
59493,2016-01-17 18:01:31,11435,4,423
59494,2016-05-30 10:57:04,24499,3,497
59495,2016-07-24 09:43:37,6833,5,536
59496,2016-01-21 09:21:12,20390,2,645
59497,2016-03-13 00:17:14,6081,5,696
59498,2016-09-18 15:09:30,2453,2,302
59499,2016-06-23 20:26:55,2453,3,902
59500,2016-02-08 19:01:24,17683,1,652
59501,2016-03-05 03:53:55,19269,3,804
59502,2016-03-18 21:29:5,6589,4,906
59503,2016-05-15 17:57:4,12735,3,503
59504,2016-01-20 06:57:30,21172,1,568
59505,2016-01-18 07:58:42,19037,4,974
59506,2016-02-24 14:50:13,2375,4,961
59507,2016-03-03 19:27:27,14076,5,114
59508,2016-09-01 17:54:40,16041,1,521
59509,2016-03-27 08:51:17,31064,5,961
59510,2016-12-30 03:46:0,7559,2,435
59511,2016-01-30 01:29:53,12813,1,898
59512,2016-06-13 06:57:02,17369,5,627
59513,2016-03-19 01:51:14,16285,1,784
59514,2016-08-10 18:09:53,12181,2,107
59515,2016-02-04 23:45:42,7358,4,605
59516,2016-02-19 03:01:06,24907,3,576
59517,2016-11-09 08:11:30,4041,4,465
59518,2016-05-08 11:00:00,10655,5,873
59519,2016-11-20 22:37:00,28351,4,447
59520,2016-01-07 15:03:18,17429,5,88
59521,2016-10-18 22:32:20,23065,1,136
59522,2016-06-18 03:16:44,17289,3,841
59523,2016-04-06 03:41:07,31555,4,-1
59524,2016-06-28 11:40:27,20745,3,707
59525,2016-12-11 21:40:21,19776,5,183
59526,2016-07-24 09:39:07,14454,3,265
59527,2016-05-15 12:39:32,12937,4,342
59528,2016-06-21 20:32:14,28960,5,226
59529,2016-06-09 12:56:18,25985,4,72
59530,2016-03-21 09:14:06,25653,5,992
59531,2016-05-23 00:12:02,18042,5,95
59532,2016-08-15 09:18:29,4161,2,702
59533,2016-09-19 02:05:36,10330,1,187
59534,2016-03-05 01:28:10,17739,5,89
59535,2016-11-09 22:50:43,29609,2,-1
59536,2016-06-11 04:15:12,7345,5,89
59537,2016-01-11 16:24:35,19727,4,222
59538,2016-11-25 21:50:01,8910,2,433
59539,2016-12-19 15:23:13,14051,5,797
59540,2016-09-27 22:16:11,19644,3,403
59541,2016-09-14 01:45:53,1103,3,198
59542,2016-12-08 04:54:06,2773,3,662
59543,2016-03-05 06:19:43,20856,2,503
59544,2016-02-23 09:18:55,12242,4,-1
59545,2016-08-31 02:45:19,31812,3,757
59546,2016-07-25 09:46:32,24380,2,616
59547,2016-03-06 06:31:54,13065,1,-1
59548,2016-11-05 16:55:27,2191,1,103
59549,2016-04-20 07:42:57,8287,1,317
59550,2016-03-26 15:52:04,11893,4,-1
59551,2016-10-30 08:17:59,24699,5,604
59552,2016-12-22 21:41:43,7670,1,121
59553,2016-06-23 02:50:24,15533,3,324
59554,2016-04-19 17:27:09,17799,2,-1
59555,2016-12-11 18:41:34,13807,3,191
59556,2016-08-02 02:20:22,29330,1,938
59557,2016-08-18 17:26:00,31773,2,322
59558,2016-07-20 00:22:00,14214,1,-1
59559,2016-12-27 11:57:27,21291,3,428
59560,2016-07-15 15:04:33,12268,4,597
59561,2016-04-08 07:39:26,32086,4,606
59562,2016-04-11 10:41:22,10323,3,262
59563,2016-07-03 14:31:00,15842,4,251
59564,2016-02-21 19:52:39,30395,5,141
59565,2016-09-24 05:57:06,5526,3,829
59566,2016-07-16 20:11:10,25538,2,-1
59567,2016-11-13 13:09:2,2679,5,873
59568,2016-11-15 20:15:28,19170,4,159
59569,2016-02-11 19:38:43,19085,4,631
59570,2016-08-20 08:44:56,16633,3,578
59571,2016-04-18 17:13:24,25434,2,262
59572,2016-01-18 06:00:04,23288,4,-1
59573,2016-05-27 03:06:09,5326,5,229
59574,2016-10-04 22:01:5,19145,5,-1
59575,2016-05-09 01:32:1,4797,1,741
59576,2016-11-18 20:26:37,21767,4,881
59577,2016-04-24 23:04:19,20822,1,437
59578,2016-04-19 19:54:38,6371,1,141
59579,2016-02-08 10:16:29,29259,5,-1
59580,2016-01-09 10:36:27,16929,2,762
59581,2016-03-18 13:44:1,21139,2,533
59582,2016-02-26 13:23:01,22434,3,295
59583,2016-12-17 01:58:4,3638,4,409
59584,2016-03-07 01:42:08,21736,3,623
59585,2016-05-23 04:18:02,23250,2,794
59586,2016-01-17 08:56:18,27106,1,653
59587,2016-09-05 00:02:05,5541,1,447
59588,2016-03-31 13:12:17,8092,4,125
59589,2016-06-13 12:44:25,4946,2,133
59590,2016-10-27 12:24:20,25369,5,427
59591,2016-06-28 12:07:3,26739,2,941
59592,2016-12-06 10:56:01,19443,1,429
59593,2016-01-09 11:44:52,23241,4,488
59594,2016-05-07 07:44:56,22690,5,481
59595,2016-04-23 18:44:15,8875,1,-1
59596,2016-09-01 09:14:27,10631,4,948
59597,2016-01-27 13:37:54,20709,3,465
59598,2016-09-05 10:11:54,10021,1,-1
59599,2016-12-22 03:53:45,21676,1,221
59600,2016-05-12 07:38:23,1251,5,318
59601,2016-01-28 01:20:4,29364,5,709
59602,2016-11-17 06:35:27,15802,1,71
59603,2016-02-09 11:52:24,13408,2,772
59604,2016-03-29 20:53:52,12985,2,-1
59605,2016-12-05 20:35:3,30464,3,509
59606,2016-01-10 17:43:56,6162,2,669
59607,2016-09-25 03:40:3,29900,5,844
59608,2016-01-04 23:49:1,27334,3,843
59609,2016-02-19 04:19:05,21951,4,302
59610,2016-08-31 11:03:01,3409,2,798
59611,2016-11-21 13:42:21,30157,2,254
59612,2016-03-28 15:39:55,11812,1,963
59613,2016-10-13 03:42:06,6366,4,461
59614,2016-02-29 01:45:2,5213,2,374
59615,2016-09-11 15:05:54,29375,4,91
59616,2016-12-04 02:18:20,10432,1,745
59617,2016-03-26 21:05:54,15852,2,698
59618,2016-04-11 12:11:43,13516,3,499
59619,2016-12-24 04:44:48,6615,5,195
59620,2016-12-19 03:00:17,14955,3,704
59621,2016-12-08 12:13:23,5396,3,534
59622,2016-07-02 18:00:14,27927,1,251
59623,2016-04-10 15:10:57,3184,2,759
59624,2016-04-28 09:49:27,28606,5,188
59625,2016-08-20 15:10:2,17725,3,542
59626,2016-07-26 05:10:0,28324,4,574
59627,2016-05-01 17:00:09,7307,3,337
59628,2016-07-25 02:24:55,12591,1,438
59629,2016-06-26 14:43:36,19133,2,922
59630,2016-11-29 20:59:59,20544,3,902
59631,2016-06-05 23:38:03,3170,2,113
59632,2016-07-03 12:08:52,1001,4,558
59633,2016-11-10 20:41:30,843,4,68
59634,2016-10-20 09:32:18,28753,2,632
59635,2016-09-28 22:48:1,28382,3,957
59636,2016-10-02 23:13:06,3782,2,906
59637,2016-06-24 16:52:49,2613,4,967
59638,2016-02-29 18:47:36,9877,1,736
59639,2016-09-30 09:09:06,12093,2,164
59640,2016-12-13 06:35:48,19061,4,767
59641,2016-05-18 03:38:39,17969,1,329
59642,2016-04-05 00:44:32,9315,3,11
59643,2016-01-30 11:01:29,29479,2,225
59644,2016-08-23 23:22:05,17210,5,41
59645,2016-07-16 22:42:44,17166,5,793
59646,2016-09-22 17:55:07,16673,4,33
59647,2016-08-28 03:31:36,17931,4,829
59648,2016-12-05 23:13:46,27286,3,456
59649,2016-08-05 02:24:35,18990,1,463
59650,2016-07-31 04:53:34,17500,1,427
59651,2016-10-20 08:31:31,17924,2,618
59652,2016-12-28 19:36:14,5755,3,371
59653,2016-09-15 23:09:35,31007,1,772
59654,2016-05-02 15:53:52,21333,2,103
59655,2016-02-05 21:21:38,3597,3,856
59656,2016-02-01 04:02:1,9009,1,274
59657,2016-01-24 23:30:26,19880,5,508
59658,2016-06-17 05:18:14,12761,2,409
59659,2016-03-11 15:35:38,18510,2,679
59660,2016-07-16 21:15:20,15365,2,564
59661,2016-07-23 06:43:01,7642,1,608
59662,2016-01-07 11:36:17,31483,4,-1
59663,2016-04-10 02:12:21,11519,5,348
59664,2016-10-01 05:26:25,2938,4,625
59665,2016-02-06 08:20:40,9198,5,976
59666,2016-07-02 16:01:15,29101,5,858
59667,2016-01-29 22:14:21,22272,1,18
59668,2016-04-30 16:00:55,1032,1,352
59669,2016-11-18 16:59:29,19256,3,987
59670,2016-07-11 16:47:36,6272,2,-1
59671,2016-04-19 23:56:58,10359,2,914
59672,2016-01-02 17:24:33,31979,1,802
59673,2016-02-18 00:47:21,12549,2,131
59674,2016-04-12 17:40:37,20253,2,691
59675,2016-12-16 08:07:07,12538,1,491
59676,2016-01-27 22:59:10,8708,2,45
59677,2016-06-10 21:59:23,31082,3,652
59678,2016-05-14 15:06:40,17561,1,-1
59679,2016-11-20 23:14:45,24778,5,917
59680,2016-09-30 01:31:22,3024,4,-1
59681,2016-07-26 16:21:5,28354,3,649
59682,2016-12-11 13:59:21,11327,5,938
59683,2016-10-17 03:55:47,1818,3,261
59684,2016-01-08 08:19:27,12642,2,-1
59685,2016-08-13 14:55:58,29579,2,-1
59686,2016-11-14 05:54:14,22474,4,-1
59687,2016-05-14 08:48:55,31689,1,405
59688,2016-03-26 19:16:11,2387,5,975
59689,2016-12-25 02:53:34,6086,3,96
59690,2016-12-02 06:12:07,30155,1,15
59691,2016-12-09 17:04:09,18024,3,86
59692,2016-11-24 09:46:50,19668,1,634
59693,2016-12-10 17:25:28,14539,3,755
59694,2016-12-23 10:07:39,9255,2,107
59695,2016-09-06 17:25:08,27431,4,995
59696,2016-11-29 00:54:42,2682,4,732
59697,2016-11-01 06:23:30,10211,5,73
59698,2016-07-13 10:47:44,15023,1,538
59699,2016-11-29 05:22:29,3854,1,897
59700,2016-11-02 19:27:44,31797,4,223
59701,2016-11-11 12:46:43,18218,2,681
59702,2016-09-19 10:40:5,11367,4,283
59703,2016-03-09 13:19:21,4844,4,728
59704,2016-06-16 22:13:04,2342,2,501
59705,2016-02-16 05:02:04,1316,2,212
59706,2016-08-13 21:46:08,10945,3,301
59707,2016-12-23 06:45:5,18403,4,755
59708,2016-05-29 00:07:1,1386,4,-1
59709,2016-03-14 04:19:17,30985,3,136
59710,2016-07-13 03:27:57,22492,1,81
59711,2016-05-06 10:03:44,5092,5,726
59712,2016-05-23 19:23:0,31634,5,413
59713,2016-08-22 13:59:48,24973,3,261
59714,2016-06-06 08:48:35,24090,2,845
59715,2016-10-20 16:35:13,1033,2,-1
59716,2016-02-09 02:16:28,14555,2,753
59717,2016-02-24 04:28:47,22344,2,304
59718,2016-11-25 04:29:47,25231,2,548
59719,2016-09-05 12:19:29,25162,5,471
59720,2016-08-24 01:26:58,10269,4,855
59721,2016-09-09 04:59:24,1467,3,916
59722,2016-06-01 16:39:55,4425,5,343
59723,2016-08-11 17:28:40,3052,1,342
59724,2016-12-31 22:30:11,19335,3,27
59725,2016-10-23 10:27:57,20061,5,-1
59726,2016-12-23 06:21:36,24378,4,536
59727,2016-07-27 15:45:16,12246,5,741
59728,2016-12-07 00:31:21,3360,1,-1
59729,2016-07-08 13:18:0,473,3,246
59730,2016-09-06 15:01:3,17033,4,-1
59731,2016-08-01 03:34:1,5126,5,31
59732,2016-04-25 17:11:00,15791,5,446
59733,2016-07-29 23:22:38,30069,1,698
59734,2016-02-22 16:21:01,24623,5,966
59735,2016-10-03 12:29:56,17245,4,396
59736,2016-11-22 06:07:41,14216,5,747
59737,2016-10-16 06:09:27,30946,1,244
59738,2016-03-12 03:13:5,10326,5,618
59739,2016-06-20 01:50:1,17264,1,206
59740,2016-03-07 08:01:30,26618,1,199
59741,2016-11-16 00:30:57,3489,2,134
59742,2016-09-16 00:34:45,7789,3,707
59743,2016-08-13 17:18:27,17226,1,516
59744,2016-03-31 05:59:29,18680,1,441
59745,2016-10-18 22:12:03,18619,4,415
59746,2016-01-26 12:07:31,5558,4,92
59747,2016-08-22 21:23:35,1433,4,568
59748,2016-11-04 07:40:35,9456,2,987
59749,2016-01-26 23:44:50,28397,1,968
59750,2016-02-25 14:23:10,11119,3,604
59751,2016-08-11 16:59:3,24190,2,326
59752,2016-07-01 14:34:00,30342,4,631
59753,2016-04-25 02:55:50,20222,3,335
59754,2016-06-24 20:20:17,22615,2,851
59755,2016-01-24 19:33:58,16059,1,326
59756,2016-01-08 05:45:23,17983,1,474
59757,2016-07-27 09:42:17,21062,5,281
59758,2016-08-29 20:20:59,7427,5,11
59759,2016-06-11 06:04:13,11746,5,771
59760,2016-11-28 14:37:34,30767,5,689
59761,2016-04-04 03:52:58,12804,3,519
59762,2016-01-07 09:21:28,20712,1,217
59763,2016-11-15 23:33:38,20180,3,-1
59764,2016-04-06 18:35:02,28397,4,176
59765,2016-05-19 10:39:30,116,1,133
59766,2016-11-02 12:13:21,3753,1,327
59767,2016-10-27 18:23:0,22351,1,363
59768,2016-10-06 07:13:18,462,4,945
59769,2016-07-21 20:23:02,3989,1,486
59770,2016-07-27 03:39:36,29721,1,367
59771,2016-07-31 09:30:22,19342,1,997
59772,2016-06-13 11:56:40,4741,5,498
59773,2016-09-16 23:51:18,26955,1,254
59774,2016-10-26 23:05:38,32047,1,783
59775,2016-11-26 03:32:35,10020,4,645
59776,2016-03-08 16:19:53,5059,1,818
59777,2016-11-21 17:40:54,8358,2,64
59778,2016-01-11 07:13:45,25909,5,671
59779,2016-02-03 19:43:03,15874,3,929
59780,2016-10-10 23:11:42,29962,4,441
59781,2016-05-03 00:08:39,31005,2,81
59782,2016-03-23 16:05:51,30321,3,836
59783,2016-10-05 16:57:17,14180,4,33
59784,2016-12-28 21:30:04,6636,4,-1
59785,2016-03-26 06:16:18,16813,3,746
59786,2016-05-28 19:46:55,30457,3,202
59787,2016-01-16 19:58:39,15261,4,967
59788,2016-12-02 09:01:21,977,5,75
59789,2016-10-28 14:42:18,25345,5,385
59790,2016-08-19 10:58:40,30391,4,953
59791,2016-07-03 00:18:22,15103,1,662
59792,2016-05-08 08:47:5,20234,4,417
59793,2016-04-21 19:13:34,4610,5,546
59794,2016-02-26 17:00:10,19308,3,821
59795,2016-02-19 07:39:00,539,1,771
59796,2016-03-13 08:10:08,23293,3,-1
59797,2016-11-10 01:40:57,31919,4,501
59798,2016-07-06 12:49:18,549,5,639
59799,2016-11-02 08:16:06,7455,1,472
59800,2016-03-29 17:23:0,3388,3,275
59801,2016-05-29 08:20:25,25099,4,913
59802,2016-10-09 14:06:08,16202,4,145
59803,2016-06-24 21:26:19,8629,2,223
59804,2016-11-22 02:25:59,15417,2,399
59805,2016-03-22 16:32:53,13430,2,793
59806,2016-11-02 16:16:28,14265,5,26
59807,2016-03-29 07:15:39,13975,3,756
59808,2016-12-24 04:01:29,19880,5,512
59809,2016-04-04 09:54:34,12375,4,471
59810,2016-01-04 00:01:00,15041,5,858
59811,2016-03-01 12:36:20,658,1,909
59812,2016-02-01 17:15:53,26977,3,124
59813,2016-03-23 11:59:42,4009,2,405
59814,2016-10-12 15:32:53,4678,4,-1
59815,2016-01-14 19:04:35,22492,1,403
59816,2016-04-14 09:50:59,16820,2,184
59817,2016-10-01 16:56:57,29659,3,233
59818,2016-03-27 05:33:17,6442,1,212
59819,2016-06-30 14:27:32,6746,4,276
59820,2016-09-07 20:15:43,14910,3,139
59821,2016-08-02 09:11:04,106,5,966
59822,2016-03-14 21:32:13,11652,1,488
59823,2016-12-30 13:11:01,31773,2,-1
59824,2016-09-12 20:39:43,9305,3,914
59825,2016-10-21 18:40:05,24635,5,133
59826,2016-10-18 21:48:36,22090,2,398
59827,2016-08-31 03:55:26,17036,1,-1
59828,2016-06-10 17:52:58,28074,4,-1
59829,2016-02-03 03:09:05,6084,4,353
59830,2016-11-18 13:21:08,22146,5,656
59831,2016-04-20 09:31:16,23775,2,152
59832,2016-04-14 16:07:46,15557,5,732
59833,2016-09-15 12:00:33,31550,2,645
59834,2016-05-29 01:08:38,27990,1,195
59835,2016-10-18 09:00:33,22209,4,799
59836,2016-03-04 07:41:15,11959,1,291
59837,2016-07-15 11:11:05,21790,5,798
59838,2016-08-30 17:35:13,23083,3,911
59839,2016-12-28 11:35:22,29116,4,196
59840,2016-12-07 03:09:2,3141,1,618
59841,2016-08-06 01:04:23,19373,3,347
59842,2016-11-28 13:03:45,29189,1,289
59843,2016-08-11 00:58:54,13853,5,981
59844,2016-07-05 05:25:09,19851,3,896
59845,2016-10-02 14:59:33,10855,1,511
59846,2016-12-22 02:37:3,12569,4,384
59847,2016-03-13 14:39:38,29249,2,-1
59848,2016-09-17 23:45:20,1707,3,221
59849,2016-01-13 10:13:47,12603,5,486
59850,2016-12-20 14:17:19,28719,1,-1
59851,2016-02-26 00:03:39,7065,3,445
59852,2016-10-26 01:14:2,5366,4,59
59853,2016-09-26 11:28:03,29552,4,-1
59854,2016-05-22 21:18:40,5183,4,396
59855,2016-10-27 07:54:44,24594,3,629
59856,2016-02-04 10:43:17,10915,3,45
59857,2016-10-13 12:44:16,13322,5,313
59858,2016-07-07 23:20:54,9807,1,413
59859,2016-05-07 22:26:52,26305,2,315
59860,2016-03-07 09:25:52,24504,5,26
59861,2016-03-08 18:51:43,23062,1,734
59862,2016-03-21 04:16:46,26348,5,428
59863,2016-06-06 04:18:08,28679,2,133
59864,2016-12-19 23:26:11,20934,5,553
59865,2016-03-22 19:40:49,21218,3,523
59866,2016-12-29 00:58:5,31047,5,371
59867,2016-04-24 16:29:53,10531,5,286
59868,2016-07-23 20:52:26,5213,1,405
59869,2016-12-20 15:11:1,19425,4,856
59870,2016-04-01 05:16:34,19429,4,664
59871,2016-07-20 13:59:40,24708,1,291
59872,2016-10-10 21:06:16,12732,4,374
59873,2016-01-27 01:01:54,17306,5,12
59874,2016-09-24 14:41:56,24826,5,245
59875,2016-09-02 02:51:11,10435,1,866
59876,2016-07-02 18:37:04,18017,3,31
59877,2016-04-24 12:39:05,13211,3,979
59878,2016-02-24 08:45:58,30047,4,312
59879,2016-08-23 02:08:57,13699,2,-1
59880,2016-03-26 09:44:07,5178,4,26
59881,2016-04-17 00:39:52,8240,5,116
59882,2016-01-15 10:46:0,7158,3,466
59883,2016-05-05 23:20:3,22610,1,357
59884,2016-01-22 15:51:19,20918,2,37
59885,2016-09-27 15:56:20,22140,5,278
59886,2016-03-06 12:09:04,22116,1,509
59887,2016-05-17 06:53:26,9429,3,456
59888,2016-05-23 09:11:03,10701,2,498
59889,2016-05-22 15:06:47,27538,5,641
59890,2016-10-13 12:58:5,21850,2,581
59891,2016-07-19 03:28:00,17794,1,876
59892,2016-10-04 09:36:36,19781,2,543
59893,2016-01-18 16:09:34,3929,4,239
59894,2016-03-05 02:54:21,15176,5,333
59895,2016-01-24 08:15:42,2019,1,199
59896,2016-01-21 07:34:05,3353,3,706
59897,2016-06-17 15:54:18,7243,4,949
59898,2016-07-21 21:30:32,27551,3,171
59899,2016-12-04 00:17:38,13863,5,548
59900,2016-10-09 22:27:23,30957,1,727
59901,2016-11-14 09:15:5,12287,3,312
59902,2016-12-24 17:56:4,25078,1,-1
59903,2016-05-06 05:58:59,31126,3,574
59904,2016-10-22 05:21:53,12315,5,263
59905,2016-09-10 21:16:10,16912,5,342
59906,2016-09-27 00:05:39,19760,3,-1
59907,2016-02-05 14:30:43,5905,3,167
59908,2016-09-04 12:34:32,13113,5,56
59909,2016-07-30 23:45:38,23485,4,588
59910,2016-10-11 13:31:59,22606,5,417
59911,2016-06-13 02:49:34,25205,1,-1
59912,2016-02-19 00:30:28,14528,2,908
59913,2016-03-16 17:02:33,24252,5,69
59914,2016-01-12 12:00:13,31258,4,694
